Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,imu.header.seq,imu.header.stamp.secs,imu.header.stamp.nsecs,imu.header.frame_id,imu.orientation.x,imu.orientation.y,imu.orientation.z,imu.orientation.w,imu.orientation_covariance,imu.angular_velocity.x,imu.angular_velocity.y,imu.angular_velocity.z,imu.angular_velocity_covariance,imu.linear_acceleration.x,imu.linear_acceleration.y,imu.linear_acceleration.z,imu.linear_acceleration_covariance,mag_field.header.seq,mag_field.header.stamp.secs,mag_field.header.stamp.nsecs,mag_field.header.frame_id,mag_field.magnetic_field.x,mag_field.magnetic_field.y,mag_field.magnetic_field.z,mag_field.magnetic_field_covariance,VNYMR
1679683391.3700366,17313,1679683391,352668523,IMU1_Frame,0,0,0,,0.06345175053694009,0.014505003349351304,-0.8460722735057574,0.5290795670184513,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.024992,-0.020786,-0.39778,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.823,-2.166,-10.301,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.5534,0.32,0.4845,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-115.810,+007.049,+002.460,-00.5534,+00.3200,+00.4845,+00.823,-02.166,-10.301,+00.024992,-00.020786,-00.397789*6E\r\n'"
1679683391.4139826,17314,1679683391,377799510,IMU1_Frame,0,0,0,,0.0632549901252764,0.014437846184336665,-0.8487289921096819,0.5248327855367766,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.014937,-0.024444,-0.39837,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.895,-2.229,-10.123,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.5533,0.3255,0.4794,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-116.388,+007.038,+002.419,-00.5533,+00.3255,+00.4794,+00.895,-02.229,-10.123,+00.014937,-00.024444,-00.398370*64\r\n'"
1679683391.414022,17315,1679683391,401940584,IMU1_Frame,0,0,0,,0.06306057850684034,0.014354717150442287,-0.8513558402619066,0.5205867255182912,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.023442,-0.026601,-0.39734,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.856,-1.553,-9.528,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.5408,0.3141,0.4823,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-116.964,+007.026,+002.380,-00.5408,+00.3141,+00.4823,+00.856,-01.553,-09.528,+00.023442,-00.026601,-00.397349*66\r\n'"
1679683391.461992,17316,1679683391,427698850,IMU1_Frame,0,0,0,,0.06292372618602604,0.014097528707112547,-0.8539432629875642,0.5163552730101337,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.041134,-0.033119,-0.39555,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.65,-1.654,-9.369,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.5408,0.3163,0.4836,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-117.535,+007.009,+002.362,-00.5408,+00.3163,+00.4836,+00.650,-01.654,-09.369,+00.041134,-00.033119,-00.395558*6B\r\n'"
1679683391.4630265,17317,1679683391,451866388,IMU1_Frame,0,0,0,,0.06289688516219234,0.013658491957865108,-0.8564858234488926,0.5121420327071416,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.057597,-0.033483,-0.39286,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.144,-2.046,-9.469,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.5493,0.3121,0.4822,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-118.100,+006.992,+002.369,-00.5493,+00.3121,+00.4822,+01.144,-02.046,-09.469,+00.057597,-00.033483,-00.392865*6C\r\n'"
1679683391.5060017,17318,1679683391,477743625,IMU1_Frame,0,0,0,,0.06294006604723734,0.013130417476717539,-0.8590171958362505,0.5078932933997862,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.057495,-0.025691,-0.39502,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.722,-2.149,-9.727,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.5482,0.3187,0.4872,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-118.667,+006.977,+002.389,-00.5482,+00.3187,+00.4872,+00.722,-02.149,-09.727,+00.057495,-00.025691,-00.395027*6A\r\n'"
1679683391.5501206,17319,1679683391,501892089,IMU1_Frame,0,0,0,,0.06293626714474307,0.012727719759928816,-0.8615290704728379,0.5036315043340778,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.041772,-0.01876,-0.39409,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.675,-2.127,-9.875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.5451,0.3097,0.4874,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-119.235,+006.965,+002.394,-00.5451,+00.3097,+00.4874,+00.675,-02.127,-09.875,+00.041772,-00.018760,-00.394091*6C\r\n'"
1679683391.5501635,17320,1679683391,527729988,IMU1_Frame,0,0,0,,0.06288660182330544,0.012468327137447159,-0.8640382675021396,0.49932723580975574,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.035899,-0.017621,-0.39677,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.465,-1.953,-9.544,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.5461,0.3164,0.4873,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-119.808,+006.957,+002.382,-00.5461,+00.3164,+00.4873,+00.465,-01.953,-09.544,+00.035899,-00.017621,-00.396779*62\r\n'"
1679683391.594056,17321,1679683391,552579879,IMU1_Frame,0,0,0,,0.0629277577869343,0.012171514017390625,-0.8665286457318712,0.4949950077248483,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.048264,-0.010111,-0.3939,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.565,-1.687,-9.589,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.544,0.3142,0.4848,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-120.382,+006.956,+002.379,-00.5440,+00.3142,+00.4848,+00.565,-01.687,-09.589,+00.048264,-00.010111,-00.393903*6A\r\n'"
1679683391.5940883,17322,1679683391,577707767,IMU1_Frame,0,0,0,,0.0630875192197652,0.01173365338949425,-0.8689894169298628,0.4906523000666845,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.063629,-0.008723,-0.39341,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.767,-1.486,-9.593,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.5441,0.3064,0.4862,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-120.954,+006.959,+002.397,-00.5441,+00.3064,+00.4862,+00.767,-01.486,-09.593,+00.063629,-00.008723,-00.393415*60\r\n'"
1679683391.6380377,17323,1679683391,602587938,IMU1_Frame,0,0,0,,0.06337985145900726,0.011142019829872642,-0.8714203090045263,0.48629774303157197,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.081085,-0.012511,-0.39591,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.921,-1.539,-9.548,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.5409,0.3074,0.4837,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-121.524,+006.967,+002.438,-00.5409,+00.3074,+00.4837,+00.921,-01.539,-09.548,+00.081085,-00.012511,-00.395918*65\r\n'"
1679683391.639044,17324,1679683391,627656936,IMU1_Frame,0,0,0,,0.06375708715960275,0.010458476990814137,-0.8738248748511726,0.4819291879387343,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.086563,-0.013713,-0.3969,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.774,-1.7,-9.907,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.5399,0.3051,0.4913,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-122.093,+006.979,+002.493,-00.5399,+00.3051,+00.4913,+00.774,-01.700,-09.907,+00.086563,-00.013713,-00.396905*6A\r\n'"
1679683391.685989,17325,1679683391,652660846,IMU1_Frame,0,0,0,,0.06413228060433374,0.009784987032677415,-0.8761944177062725,0.47757161451830826,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.081879,-0.010873,-0.39556,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.106,-2.148,-9.454,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.5411,0.3007,0.4901,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-122.659,+006.992,+002.547,-00.5411,+00.3007,+00.4901,+01.106,-02.148,-09.454,+00.081879,-00.010873,-00.395565*62\r\n'"
1679683391.7339766,17326,1679683391,677600860,IMU1_Frame,0,0,0,,0.0645052702609395,0.009139358663974733,-0.8785410879311123,0.4732030209630872,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.081172,-0.00489,-0.39308,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.771,-1.883,-9.222,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.5367,0.3084,0.4901,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-123.225,+007.007,+002.598,-00.5367,+00.3084,+00.4901,+00.771,-01.883,-09.222,+00.081172,-00.004890,-00.393083*6B\r\n'"
1679683391.7340205,17327,1679683391,702579975,IMU1_Frame,0,0,0,,0.0648850376285026,0.008487854085828226,-0.880857359325478,0.46883707270981795,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.079509,-0.003016,-0.38835,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.563,-2.013,-10.059,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.5347,0.3028,0.4915,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-123.789,+007.023,+002.650,-00.5347,+00.3028,+00.4915,+00.563,-02.013,-10.059,+00.079509,-00.003016,-00.388357*63\r\n'"
1679683391.7819145,17328,1679683391,727595090,IMU1_Frame,0,0,0,,0.0652070953054789,0.00793417278505372,-0.8831427953286013,0.4644823857620688,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.066949,0.000211,-0.3885,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.767,-2.335,-10.354,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.5378,0.304,0.494,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-124.351,+007.039,+002.689,-00.5378,+00.3040,+00.4940,+00.767,-02.335,-10.354,+00.066949,+00.000211,-00.388509*6C\r\n'"
1679683391.7819502,17329,1679683391,752601623,IMU1_Frame,0,0,0,,0.06543730683170752,0.007527469019515138,-0.8854097237957905,0.46012054626221055,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.053389,-0.002165,-0.38851,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.904,-2.349,-10.133,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.5337,0.295,0.4903,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-124.914,+007.054,+002.708,-00.5337,+00.2950,+00.4903,+00.904,-02.349,-10.133,+00.053389,-00.002165,-00.388517*69\r\n'"
1679683391.829911,17330,1679683391,777494192,IMU1_Frame,0,0,0,,0.06564463529390342,0.007197560056853795,-0.8876458068236039,0.4557673733549075,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.05338,-0.008348,-0.38822,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.967,-1.986,-9.757,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.5337,0.2994,0.4916,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-125.475,+007.071,+002.718,-00.5337,+00.2994,+00.4916,+00.967,-01.986,-09.757,+00.053380,-00.008348,-00.388227*61\r\n'"
1679683391.8299544,17331,1679683391,802731513,IMU1_Frame,0,0,0,,0.06578832328032388,0.006833531556311192,-0.8898675024334076,0.45139896707830607,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.050857,-0.018547,-0.39018,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.905,-2.192,-9.466,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.5327,0.2961,0.4916,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-126.037,+007.080,+002.728,-00.5327,+00.2961,+00.4916,+00.905,-02.192,-09.466,+00.050857,-00.018547,-00.390184*64\r\n'"
1679683391.8779783,17332,1679683391,827602863,IMU1_Frame,0,0,0,,0.0658793334151975,0.006473152379211044,-0.8920616635318291,0.4470391483795021,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.050851,-0.021543,-0.39103,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.086,-2.334,-9.473,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.5315,0.3005,0.4878,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-126.597,+007.084,+002.735,-00.5315,+00.3005,+00.4878,+01.086,-02.334,-09.473,+00.050851,-00.021543,-00.391031*6E\r\n'"
1679683391.8780336,17333,1679683391,852578401,IMU1_Frame,0,0,0,,0.06590226860346232,0.006128324725746873,-0.8942326723831895,0.44268189738388036,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.044794,-0.021707,-0.38708,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.851,-2.105,-9.62,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.5305,0.296,0.4904,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-127.156,+007.082,+002.737,-00.5305,+00.2960,+00.4904,+00.851,-02.105,-09.620,+00.044794,-00.021707,-00.387087*6E\r\n'"
1679683391.9260318,17334,1679683391,877548217,IMU1_Frame,0,0,0,,0.06585736510170856,0.005800025937333624,-0.8963806702659598,0.438327344725988,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.042224,-0.024128,-0.38637,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.654,-1.961,-9.615,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.5231,0.2936,0.4931,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-127.714,+007.074,+002.734,-00.5231,+00.2936,+00.4931,+00.654,-01.961,-09.615,+00.042224,-00.024128,-00.386370*6F\r\n'"
1679683391.926079,17335,1679683391,902536869,IMU1_Frame,0,0,0,,0.06575213738557159,0.0054546279508279165,-0.8985025888905319,0.43398156783457814,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.045568,-0.023974,-0.38183,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.834,-1.741,-9.389,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.5274,0.2904,0.488,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-128.270,+007.059,+002.730,-00.5274,+00.2904,+00.4880,+00.834,-01.741,-09.389,+00.045568,-00.023974,-00.381837*62\r\n'"
1679683391.9699006,17336,1679683391,927507162,IMU1_Frame,0,0,0,,0.06568212030132399,0.005014024887649165,-0.9005931020002728,0.4296426227187833,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.051244,-0.026551,-0.37971,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.813,-1.682,-9.965,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.5285,0.2871,0.4867,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-128.823,+007.043,+002.738,-00.5285,+00.2871,+00.4867,+00.813,-01.682,-09.965,+00.051244,-00.026551,-00.379710*65\r\n'"
1679683391.9699523,17337,1679683391,952517747,IMU1_Frame,0,0,0,,0.06559030286333496,0.004595268379804115,-0.902655482750964,0.4253115036516619,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.045201,-0.028263,-0.37915,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.018,-1.699,-9.789,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.5253,0.2903,0.4893,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-129.374,+007.026,+002.743,-00.5253,+00.2903,+00.4893,+01.018,-01.699,-09.789,+00.045201,-00.028263,-00.379158*64\r\n'"
1679683392.0180213,17338,1679683391,977579832,IMU1_Frame,0,0,0,,0.065527978515349,0.004212930244993893,-0.9046876116370218,0.4209853448766879,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.047018,-0.030706,-0.37982,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.051,-1.492,-9.719,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.5222,0.2869,0.4907,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-129.923,+007.014,+002.746,-00.5222,+00.2869,+00.4907,+01.051,-01.492,-09.719,+00.047018,-00.030706,-00.379826*65\r\n'"
1679683392.0180616,17339,1679683392,2532720,IMU1_Frame,0,0,0,,0.0654754299912683,0.003850526474701934,-0.9066727141914778,0.41670460863060416,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.045162,-0.030794,-0.37579,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.997,-1.673,-9.627,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.5233,0.2825,0.4869,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-130.465,+007.004,+002.748,-00.5233,+00.2825,+00.4869,+00.997,-01.673,-09.627,+00.045162,-00.030794,-00.375798*6C\r\n'"
1679683392.0660226,17340,1679683392,27522325,IMU1_Frame,0,0,0,,0.06541785800664136,0.0035195506311559363,-0.908615468392306,0.41246338893944057,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.040209,-0.024504,-0.37077,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.854,-1.97,-9.775,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.5221,0.2936,0.497,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-131.001,+006.995,+002.747,-00.5221,+00.2936,+00.4970,+00.854,-01.970,-09.775,+00.040209,-00.024504,-00.370779*66\r\n'"
1679683392.0660648,17341,1679683392,52510499,IMU1_Frame,0,0,0,,0.06534258576711918,0.003185448398678358,-0.9105178006531772,0.4082616000770425,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.041347,-0.021802,-0.36477,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.633,-1.785,-9.761,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.5191,0.2812,0.4946,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-131.531,+006.984,+002.746,-00.5191,+00.2812,+00.4946,+00.633,-01.785,-09.761,+00.041347,-00.021802,-00.364773*6E\r\n'"
1679683392.1139426,17342,1679683392,77441692,IMU1_Frame,0,0,0,,0.06529105798223013,0.0028192753642582516,-0.9123792609584593,0.40409555009536724,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.047208,-0.017558,-0.35795,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.831,-1.707,-9.803,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.5096,0.2821,0.4961,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-132.055,+006.974,+002.750,-00.5096,+00.2821,+00.4961,+00.831,-01.707,-09.803,+00.047208,-00.017558,-00.357950*68\r\n'"
1679683392.113983,17343,1679683392,102462291,IMU1_Frame,0,0,0,,0.0652997585255531,0.002378701685537204,-0.9142067180649585,0.39994544622947437,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.05333,-0.017202,-0.35594,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.853,-1.504,-9.976,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.5128,0.2766,0.4936,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-132.575,+006.967,+002.765,-00.5128,+00.2766,+00.4936,+00.853,-01.504,-09.976,+00.053330,-00.017202,-00.355948*6B\r\n'"
1679683392.1584353,17344,1679683392,127559185,IMU1_Frame,0,0,0,,0.06531719124544981,0.0019353030203637517,-0.9160045256004066,0.39581009109116805,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.051808,-0.022782,-0.35832,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.133,-1.699,-9.861,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.5191,0.2812,0.4921,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-133.092,+006.961,+002.781,-00.5191,+00.2812,+00.4921,+01.133,-01.699,-09.861,+00.051808,-00.022782,-00.358327*6B\r\n'"
1679683392.1632967,17345,1679683392,152461051,IMU1_Frame,0,0,0,,0.06529768728319002,0.001506070111215313,-0.9177813516930857,0.3916775896993588,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.049204,-0.029497,-0.36074,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.166,-1.802,-9.745,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.5171,0.2756,0.4909,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-133.608,+006.952,+002.794,-00.5171,+00.2756,+00.4909,+01.166,-01.802,-09.745,+00.049204,-00.029497,-00.360749*60\r\n'"
1679683392.2099812,17346,1679683392,177433490,IMU1_Frame,0,0,0,,0.06520814489682124,0.0010578326029353387,-0.9195427251200811,0.3875409081736203,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.049728,-0.036112,-0.3593,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.021,-1.874,-9.358,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.5128,0.2811,0.4986,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-134.124,+006.935,+002.806,-00.5128,+00.2811,+00.4986,+01.021,-01.874,-09.358,+00.049728,-00.036112,-00.359309*60\r\n'"
