Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,Latitude,Longitude,HDOP,Altitude,UTM_easting,UTM_northing,Zone,Letter
1675439190.8590279,199,6834,0,GPS_Frame 1,42.338732666666665,-71.08877516666666,1.06,17.1,327929.46793169144,4689499.404826938,19,T
1675439191.9457514,200,6835,0,GPS_Frame 1,42.338731499999994,-71.08877483333335,1.06,17.1,327929.49221007794,4689499.274602909,19,T
1675439193.026379,201,6836,0,GPS_Frame 1,42.3387295,-71.08877516666666,1.06,17.2,327929.45929396496,4689499.05319266,19,T
1675439194.1096485,202,6837,0,GPS_Frame 1,42.33872800000001,-71.08877566666666,1.28,17.3,327929.414011348,4689498.887640895,19,T
1675439195.1866126,203,6838,0,GPS_Frame 1,42.33872816666667,-71.08877633333333,1.28,17.2,327929.35954454646,4689498.90749708,19,T
1675439196.2762482,204,6839,0,GPS_Frame 1,42.338726333333334,-71.08877733333334,1.28,17.3,327929.2721616256,4689498.705943018,19,T
1675439197.3569558,205,6840,0,GPS_Frame 1,42.33872383333334,-71.088778,1.28,17.6,327929.21042093914,4689498.42968613,19,T
1675439198.4406383,206,6841,0,GPS_Frame 1,42.33872183333333,-71.08877783333334,1.28,17.9,327929.21869588195,4689498.207264043,19,T
1675439199.5263448,207,6842,0,GPS_Frame 1,42.33871933333333,-71.08877666666667,1.06,18.1,327929.3079891136,4689497.927297075,19,T
1675439200.6119454,208,6843,0,GPS_Frame 1,42.338716999999995,-71.08877550000001,1.06,18.3,327929.3977369662,4689497.665837177,19,T
1675439201.6916714,209,6844,0,GPS_Frame 1,42.33871283333333,-71.0887745,1.06,18.7,327929.4687536876,4689497.20113682,19,T
1675439202.7742221,210,6845,0,GPS_Frame 1,42.33870983333333,-71.08877383333333,1.28,19.0,327929.5154920167,4689496.8666604925,19,T
1675439203.859385,211,6846,0,GPS_Frame 1,42.33870650000001,-71.08877283333332,1.06,19.3,327929.5887818403,4689496.494495475,19,T
1675439204.9406536,212,6847,0,GPS_Frame 1,42.33870449999999,-71.08877166666666,1.06,19.7,327929.67943895806,4689496.270049716,19,T
1675439206.0323086,213,6848,0,GPS_Frame 1,42.338702,-71.08877133333334,1.06,20.0,327929.70008043514,4689495.991769152,19,T
1675439207.1082213,214,6849,0,GPS_Frame 1,42.33869933333334,-71.088771,1.28,20.2,327929.72026730084,4689495.694981519,19,T
1675439208.192617,215,6850,0,GPS_Frame 1,42.338696666666664,-71.0887705,1.06,20.4,327929.75418453023,4689495.397856607,19,T
1675439209.2752461,216,6851,0,GPS_Frame 1,42.33869466666667,-71.08877000000001,1.06,20.4,327929.78992022225,4689495.174759966,19,T
1675439210.3614535,217,6852,0,GPS_Frame 1,42.3386935,-71.08876933333333,1.06,20.4,327929.84165936103,4689495.043861382,19,T
1675439211.4437802,218,6853,0,GPS_Frame 1,42.33869249999999,-71.0887685,1.06,20.4,327929.90758347925,4689494.931132586,19,T
1675439212.533718,219,6854,0,GPS_Frame 1,42.338693,-71.088768,0.9,20.3,327929.95013841084,4689494.985641954,19,T
1675439213.6109207,220,6855,0,GPS_Frame 1,42.338693666666664,-71.08876783333334,1.28,20.1,327929.9656872358,4689495.059332943,19,T
1675439214.69415,221,6856,0,GPS_Frame 1,42.33869383333334,-71.08876716666667,1.28,19.9,327930.02106329764,4689495.076490897,19,T
1675439215.779151,222,6857,0,GPS_Frame 1,42.338694000000004,-71.08876716666667,1.28,19.7,327930.02151791274,4689495.094997965,19,T
1675439216.863131,223,6858,0,GPS_Frame 1,42.33869383333334,-71.08876666666667,1.28,19.5,327930.06225438253,4689495.075479063,19,T
1675439217.944935,224,6859,0,GPS_Frame 1,42.33869433333333,-71.088766,1.06,19.4,327930.1185396735,4689495.1296511525,19,T
1675439219.0263689,225,6860,0,GPS_Frame 1,42.33869500000001,-71.08876516666666,1.06,19.2,327930.1890099441,4689495.201993031,19,T
1675439220.1202679,226,6861,0,GPS_Frame 1,42.33869566666667,-71.08876566666666,0.85,19.0,327930.14963731915,4689495.277033133,19,T
1675439221.1958513,227,6862,0,GPS_Frame 1,42.338695333333334,-71.08876666666667,0.9,19.0,327930.0663459175,4689495.242042668,19,T
1675439222.278478,228,6863,0,GPS_Frame 1,42.33869583333333,-71.08876883333333,1.06,18.9,327929.8892150629,4689495.301948486,19,T
1675439223.3631494,229,6864,0,GPS_Frame 1,42.338697,-71.0887705,1.06,18.9,327929.75509376195,4689495.434870742,19,T
1675439224.4487245,230,6865,0,GPS_Frame 1,42.33869783333333,-71.08877166666666,1.06,18.7,327929.6612543118,4689495.529767029,19,T
1675439225.530677,231,6866,0,GPS_Frame 1,42.33869866666667,-71.0887725,1.28,18.6,327929.5948755875,4689495.623988762,19,T
1675439226.6107726,232,6867,0,GPS_Frame 1,42.33869866666667,-71.08877366666667,1.06,18.6,327929.49876306136,4689495.626349716,19,T
1675439227.6969662,233,6868,0,GPS_Frame 1,42.338696666666664,-71.08877466666667,1.06,18.6,327929.4109254965,4689495.406288584,19,T
1675439228.8046353,234,6869,0,GPS_Frame 1,42.338695333333334,-71.088775,1.06,18.7,327929.3798278398,4689495.2589066075,19,T
1675439229.8603015,235,6870,0,GPS_Frame 1,42.33869516666667,-71.08877583333333,1.28,18.6,327929.31072141195,4689495.242085937,19,T
1675439230.944353,236,6871,0,GPS_Frame 1,42.33869500000001,-71.08877666666667,1.06,18.6,327929.2416149881,4689495.225265267,19,T
1675439232.0319505,237,6872,0,GPS_Frame 1,42.33869416666666,-71.0887775,1.06,18.5,327929.17069009214,4689495.134416332,19,T
1675439233.1140468,238,6873,0,GPS_Frame 1,42.3386935,-71.088778,1.06,18.4,327929.12768053554,4689495.061399902,19,T
1675439234.1948678,239,6874,0,GPS_Frame 1,42.33869249999999,-71.0887785,1.28,18.5,327929.0837617449,4689494.951369339,19,T
1675439235.2791545,240,6875,0,GPS_Frame 1,42.33869316666666,-71.08877916666667,1.06,18.3,327929.03065876814,4689495.026746727,19,T
1675439236.3612282,241,6876,0,GPS_Frame 1,42.3386935,-71.08877966666667,1.06,18.2,327928.99037691846,4689495.064772703,19,T
1675439237.444022,242,6877,0,GPS_Frame 1,42.338696,-71.08878116666666,1.06,18.0,327928.8736229313,4689495.345414232,19,T
1675439238.526137,243,6878,0,GPS_Frame 1,42.33869833333333,-71.08878233333333,1.06,17.7,327928.78387506143,4689495.606874137,19,T
1675439239.6150467,244,6879,0,GPS_Frame 1,42.33870149999999,-71.08878383333334,1.28,17.4,327928.66893956845,4689495.961543939,19,T
1675439240.6957614,245,6880,0,GPS_Frame 1,42.33870650000001,-71.08878433333332,0.9,16.8,327928.6413870568,4689496.517767798,19,T
1675439241.7765,246,6881,0,GPS_Frame 1,42.338712,-71.08878583333333,1.28,16.1,327928.53281626,4689497.131536545,19,T
1675439242.8590038,247,6882,0,GPS_Frame 1,42.338717333333335,-71.08878666666666,1.28,15.4,327928.47871229687,4689497.725449104,19,T
1675439243.9442062,248,6883,0,GPS_Frame 1,42.338720333333335,-71.088787,1.28,15.0,327928.45943473757,4689498.059250876,19,T
1675439245.0294313,249,6884,0,GPS_Frame 1,42.338721500000005,-71.08878716666666,1.06,15.0,327928.44888671755,4689498.189137628,19,T
1675439246.1196408,250,6885,0,GPS_Frame 1,42.33872183333333,-71.08878733333333,1.06,15.1,327928.4360656015,4689498.226489044,19,T
1675439247.1967428,251,6886,0,GPS_Frame 1,42.338722000000004,-71.08878750000001,1.06,15.1,327928.4227898636,4689498.245333393,19,T
1675439248.276606,252,6887,0,GPS_Frame 1,42.33872183333333,-71.08878733333333,1.06,15.2,327928.4360656015,4689498.226489044,19,T
1675439249.3610046,253,6888,0,GPS_Frame 1,42.33872266666667,-71.088787,1.06,15.2,327928.46579941304,4689498.318349817,19,T
1675439250.4433446,254,6889,0,GPS_Frame 1,42.338723333333334,-71.08878716666666,1.06,15.3,327928.4538875345,4689498.3927153675,19,T
1675439251.5269873,255,6890,0,GPS_Frame 1,42.338724666666664,-71.08878716666666,1.06,15.2,327928.4575244923,4689498.540771904,19,T
1675439252.6144114,256,6891,0,GPS_Frame 1,42.338727,-71.08878633333333,1.06,14.9,327928.53254094307,4689498.79818444,19,T
1675439253.690188,257,6892,0,GPS_Frame 1,42.338730000000005,-71.08878566666667,1.06,14.5,327928.5956455107,4689499.129962525,19,T
1675439254.7755327,258,6893,0,GPS_Frame 1,42.338731666666675,-71.088784,1.06,14.3,327928.73749524367,4689499.3116603885,19,T
1675439255.8641148,259,6894,0,GPS_Frame 1,42.338733166666664,-71.08878166666666,1.06,14.0,327928.93381176284,4689499.47350206,19,T
1675439256.9451613,260,6895,0,GPS_Frame 1,42.33873516666666,-71.08878033333333,1.06,13.8,327929.04911000957,4689499.692888624,19,T
1675439258.0295782,261,6896,0,GPS_Frame 1,42.338737666666674,-71.0887795,1.28,13.5,327929.12458104745,4689499.968808234,19,T
1675439259.1141963,262,6897,0,GPS_Frame 1,42.33874016666667,-71.08877933333333,1.06,13.3,327929.14513067185,4689500.246076961,19,T
1675439260.1943088,263,6898,0,GPS_Frame 1,42.338742,-71.08877916666667,1.06,13.2,327929.16386182304,4689500.449317422,19,T
1675439261.2754118,264,6899,0,GPS_Frame 1,42.33874349999999,-71.08877766666666,1.15,13.0,327929.29152654787,4689500.612845505,19,T
1675439262.3580859,265,6900,0,GPS_Frame 1,42.3387445,-71.08877616666668,1.06,12.8,327929.4178274103,4689500.720852391,19,T
1675439263.447981,266,6901,0,GPS_Frame 1,42.33874533333333,-71.08877433333333,0.85,12.7,327929.57113435667,4689500.809677653,19,T
1675439264.5366385,267,6902,0,GPS_Frame 1,42.33874616666667,-71.088773,1.43,12.5,327929.6832502462,4689500.899514755,19,T
1675439265.6129367,268,6903,0,GPS_Frame 1,42.33874633333333,-71.0887705,1.27,12.2,327929.8896601223,4689500.912962638,19,T
1675439266.6936705,269,6904,0,GPS_Frame 1,42.33874633333333,-71.08876816666665,1.27,12.1,327930.0818850292,4689500.908240737,19,T
1675439267.7789216,270,6905,0,GPS_Frame 1,42.33874600000001,-71.08876516666666,1.43,12.0,327930.3281221065,4689500.865155598,19,T
1675439268.8606124,271,6906,0,GPS_Frame 1,42.33874616666667,-71.0887635,1.27,11.9,327930.465880226,4689500.880289886,19,T
1675439269.9425588,272,6907,0,GPS_Frame 1,42.3387455,-71.08876116666667,1.06,11.9,327930.6562866762,4689500.801539732,19,T
1675439271.0318859,273,6908,0,GPS_Frame 1,42.33874416666666,-71.08875866666668,1.15,11.9,327930.8586050242,4689500.648424037,19,T
1675439272.1132026,274,6909,0,GPS_Frame 1,42.33874266666667,-71.08875666666667,1.06,11.9,327931.01927771687,4689500.4778131135,19,T
1675439273.1937308,275,6910,0,GPS_Frame 1,42.33874183333334,-71.08875533333334,1.06,12.0,327931.1268474641,4689500.382579565,19,T
1675439274.2754586,276,6911,0,GPS_Frame 1,42.33874133333334,-71.08875450000001,1.43,12.0,327931.1941353816,4689500.325371982,19,T
1675439275.3632069,277,6912,0,GPS_Frame 1,42.33874133333334,-71.08875433333333,1.06,12.1,327931.207865735,4689500.325034704,19,T
